City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
441,Cairns,AU,2021-04-20 04:28:02,-16.9167,145.7667,79.0,89,75,1.14,[{'description': 'moderate rain'}]
442,Burns Lake,CA,2021-04-20 04:24:13,54.2331,-125.7533,37.4,60,6,2.3,[{'description': 'clear sky'}]
443,Quatre Cocos,MU,2021-04-20 04:22:18,-20.2078,57.7625,81.0,89,40,3.44,[{'description': 'scattered clouds'}]
444,Rapid Valley,US,2021-04-20 04:28:02,44.0625,-103.1463,30.2,74,90,8.05,[{'description': 'light snow'}]
445,Ziro,IN,2021-04-20 04:28:03,27.6333,93.8333,68.0,100,90,2.3,[{'description': 'overcast clouds'}]
446,Hoa Binh,VN,2021-04-20 04:28:03,20.8133,105.3383,87.8,70,40,9.22,[{'description': 'scattered clouds'}]
447,Beringovskiy,RU,2021-04-20 04:24:07,63.05,179.3167,28.35,83,6,9.93,[{'description': 'clear sky'}]
448,Praia Da Vitoria,PT,2021-04-20 04:24:44,38.7333,-27.0667,63.0,94,40,18.3,[{'description': 'scattered clouds'}]
449,Tondano,ID,2021-04-20 04:28:03,1.3038,124.9112,91.4,62,20,6.91,[{'description': 'few clouds'}]
450,Shihezi,CN,2021-04-20 04:28:04,44.3,86.0333,66.63,28,34,4.47,[{'description': 'scattered clouds'}]
451,Moose Factory,CA,2021-04-20 04:28:04,51.2585,-80.6094,19.4,86,90,18.41,[{'description': 'overcast clouds'}]
452,Omsukchan,RU,2021-04-20 04:22:16,62.5333,155.8,33.24,78,100,15.86,[{'description': 'overcast clouds'}]
453,Mount Isa,AU,2021-04-20 04:22:56,-20.7333,139.5,91.4,25,40,5.75,[{'description': 'scattered clouds'}]
454,Coquimbo,CL,2021-04-20 04:20:08,-29.9533,-71.3436,57.2,88,90,3.44,[{'description': 'overcast clouds'}]
455,Amga,RU,2021-04-20 04:23:14,60.8953,131.9608,24.91,76,100,8.61,[{'description': 'overcast clouds'}]
456,Shingu,JP,2021-04-20 04:22:31,33.7333,135.9833,69.8,40,20,11.5,[{'description': 'few clouds'}]
457,Guerrero Negro,MX,2021-04-20 04:22:36,27.9769,-114.0611,63.09,72,66,13.44,[{'description': 'broken clouds'}]
458,Kamaishi,JP,2021-04-20 04:22:20,39.2667,141.8833,66.2,45,40,13.8,[{'description': 'scattered clouds'}]
459,Northam,GB,2021-04-20 04:23:31,51.0333,-4.2167,45.0,80,100,3.0,[{'description': 'overcast clouds'}]
460,Juneau,US,2021-04-20 04:28:05,58.3019,-134.4197,51.8,58,40,3.44,[{'description': 'scattered clouds'}]
461,Saint-Georges,GD,2021-04-20 04:28:05,12.0564,-61.7485,78.8,78,20,13.8,[{'description': 'few clouds'}]
462,Hirara,JP,2021-04-20 04:28:06,24.8,125.2833,77.0,57,40,18.41,[{'description': 'scattered clouds'}]
463,Gimbi,ET,2021-04-20 04:28:06,9.1667,35.8333,61.12,49,66,2.95,[{'description': 'broken clouds'}]
464,Haapiti,PF,2021-04-20 04:28:06,-17.5667,-149.8667,82.4,69,75,2.3,[{'description': 'broken clouds'}]
465,Rocha,UY,2021-04-20 04:18:26,-34.4833,-54.3333,59.61,93,0,5.95,[{'description': 'clear sky'}]
466,Botou,CN,2021-04-20 04:28:07,38.0667,116.5667,78.26,25,100,8.55,[{'description': 'overcast clouds'}]
467,Faya,SA,2021-04-20 04:23:22,18.3851,42.4509,60.8,41,0,6.15,[{'description': 'clear sky'}]
468,Catia La Mar,VE,2021-04-20 04:28:07,10.6038,-67.0303,77.0,73,75,10.36,[{'description': 'broken clouds'}]
469,Ejido,VE,2021-04-20 04:28:07,8.5514,-71.2375,64.85,82,100,5.95,[{'description': 'overcast clouds'}]
470,Robertsport,LR,2021-04-20 04:28:08,6.7533,-11.3686,81.16,78,17,5.5,[{'description': 'few clouds'}]
471,Lianzhou,CN,2021-04-20 04:28:08,24.7811,112.3825,72.93,83,95,3.98,[{'description': 'overcast clouds'}]
472,Salalah,OM,2021-04-20 04:22:58,17.0151,54.0924,82.4,44,0,1.14,[{'description': 'clear sky'}]
473,Vega De Alatorre,MX,2021-04-20 04:28:08,20.0333,-96.6333,70.43,82,55,7.31,[{'description': 'broken clouds'}]
474,Tambacounda,SN,2021-04-20 04:28:09,13.7539,-13.7586,84.2,45,32,4.61,[{'description': 'scattered clouds'}]
475,Bantry,IE,2021-04-20 04:28:09,51.6833,-9.45,46.4,100,75,4.61,[{'description': 'mist'}]
476,Chipinge,ZW,2021-04-20 04:28:09,-20.1883,32.6236,52.43,96,10,3.44,[{'description': 'clear sky'}]
477,Thenzawl,IN,2021-04-20 04:28:09,23.3167,92.75,82.4,61,40,4.61,[{'description': 'haze'}]
478,Dickson,US,2021-04-20 04:28:10,36.077,-87.3878,50.0,76,75,3.42,[{'description': 'broken clouds'}]
479,Palmer,US,2021-04-20 04:25:10,42.1584,-72.3287,43.0,100,1,3.44,[{'description': 'clear sky'}]
480,Lewiston,US,2021-04-20 04:28:10,44.1003,-70.2148,43.0,100,75,3.44,[{'description': 'fog'}]
481,Marystown,CA,2021-04-20 04:28:11,47.1666,-55.1483,37.49,93,100,10.4,[{'description': 'overcast clouds'}]
482,Bykovo,RU,2021-04-20 04:28:11,55.6361,38.0803,42.01,42,0,13.42,[{'description': 'clear sky'}]
483,Noumea,NC,2021-04-20 04:28:11,-22.2763,166.4572,81.0,73,90,9.22,[{'description': 'overcast clouds'}]
484,Karaton,ID,2021-04-20 04:28:11,-6.3424,106.1045,87.8,66,40,4.61,[{'description': 'haze'}]
485,Saint-Joseph,RE,2021-04-20 04:22:19,-21.3667,55.6167,77.0,83,82,4.61,[{'description': 'light rain'}]
486,Tazovskiy,RU,2021-04-20 04:28:12,67.4667,78.7,13.23,92,99,14.09,[{'description': 'overcast clouds'}]
487,Oranjemund,NA,2021-04-20 04:28:12,-28.55,16.4333,59.92,88,2,4.85,[{'description': 'clear sky'}]
488,Westport,US,2021-04-20 04:22:06,41.1415,-73.3579,51.01,87,1,3.22,[{'description': 'clear sky'}]
489,Leningradskiy,RU,2021-04-20 04:22:42,69.3833,178.4167,26.51,84,16,9.17,[{'description': 'few clouds'}]
490,Chauk,MM,2021-04-20 04:28:13,20.8833,94.8167,94.8,27,1,4.05,[{'description': 'clear sky'}]
491,Conceicao Da Barra,BR,2021-04-20 04:28:13,-18.5933,-39.7322,72.09,93,100,2.66,[{'description': 'light rain'}]
492,Payson,US,2021-04-20 04:28:13,40.0444,-111.7321,48.2,46,1,14.97,[{'description': 'clear sky'}]
493,Wenchi,GH,2021-04-20 04:28:13,7.7392,-2.1046,74.82,85,48,5.61,[{'description': 'scattered clouds'}]
494,Pangnirtung,CA,2021-04-20 04:21:02,66.1451,-65.7125,15.48,95,100,2.84,[{'description': 'light snow'}]
495,Kloulklubed,PW,2021-04-20 04:24:07,7.0419,134.2556,84.2,79,75,8.05,[{'description': 'broken clouds'}]
496,Dali,CN,2021-04-20 04:24:38,25.7,100.1833,70.45,30,1,8.08,[{'description': 'clear sky'}]
497,Hot Springs,US,2021-04-20 04:28:14,34.5037,-93.0552,51.8,71,1,1.83,[{'description': 'clear sky'}]
498,Richards Bay,ZA,2021-04-20 04:24:53,-28.783,32.0377,69.6,85,93,17.29,[{'description': 'moderate rain'}]
499,Seguin,US,2021-04-20 04:28:14,29.5688,-97.9647,61.0,51,40,6.91,[{'description': 'scattered clouds'}]
500,San Andres,CO,2021-04-20 04:20:06,12.5847,-81.7006,80.6,83,75,13.8,[{'description': 'broken clouds'}]
501,Sao Raimundo Nonato,BR,2021-04-20 04:28:15,-9.0153,-42.6994,70.12,95,100,2.24,[{'description': 'overcast clouds'}]
502,Along,IN,2021-04-20 04:23:59,28.1667,94.7667,73.42,62,92,1.9,[{'description': 'overcast clouds'}]
503,Moscow,RU,2021-04-20 04:27:17,55.7522,37.6156,42.01,41,0,15.66,[{'description': 'light rain'}]
504,Puerto Baquerizo Moreno,EC,2021-04-20 04:28:15,-0.9,-89.6,75.72,90,49,6.33,[{'description': 'scattered clouds'}]
505,Tual,ID,2021-04-20 04:28:16,-5.6667,132.75,79.97,74,100,11.14,[{'description': 'overcast clouds'}]
506,Suhbaatar,MN,2021-04-20 04:28:16,50.2314,106.2078,52.92,38,100,9.98,[{'description': 'overcast clouds'}]
507,Nouadhibou,MR,2021-04-20 04:20:39,20.931,-17.0347,62.6,94,20,17.27,[{'description': 'few clouds'}]
508,Sechura,PE,2021-04-20 04:28:16,-5.5569,-80.8222,72.45,71,28,10.13,[{'description': 'scattered clouds'}]
509,Soma,TR,2021-04-20 04:28:17,39.1855,27.6094,50.0,100,40,3.44,[{'description': 'fog'}]
510,Baykit,RU,2021-04-20 04:22:39,61.67,96.37,28.51,85,100,2.8,[{'description': 'overcast clouds'}]
511,Makakilo City,US,2021-04-20 04:28:17,21.3469,-158.0858,80.01,65,1,6.91,[{'description': 'clear sky'}]
512,Mareeba,AU,2021-04-20 04:20:48,-17.0,145.4333,79.0,94,90,1.14,[{'description': 'overcast clouds'}]
513,Marienburg,PL,2021-04-20 04:28:17,54.0359,19.0266,50.0,57,98,1.12,[{'description': 'overcast clouds'}]
514,Yurimaguas,PE,2021-04-20 04:28:18,-5.9,-76.0833,71.46,99,100,2.59,[{'description': 'overcast clouds'}]
515,Port Macquarie,AU,2021-04-20 04:24:20,-31.4333,152.9167,80.01,37,51,1.01,[{'description': 'broken clouds'}]
516,Saskylakh,RU,2021-04-20 04:22:47,71.9167,114.0833,6.66,83,37,1.01,[{'description': 'scattered clouds'}]
517,Tanete,ID,2021-04-20 04:28:18,-3.9443,119.7848,89.62,57,100,0.98,[{'description': 'overcast clouds'}]
518,Boyolangu,ID,2021-04-20 04:24:08,-8.1181,111.8935,84.38,61,54,7.94,[{'description': 'broken clouds'}]
519,Buritis,BR,2021-04-20 04:28:19,-15.6178,-46.4233,67.48,90,83,3.47,[{'description': 'broken clouds'}]
520,Belmonte,BR,2021-04-20 04:28:19,-15.8631,-38.8828,75.2,83,99,5.75,[{'description': 'overcast clouds'}]
521,Broome,US,2021-04-20 04:23:42,42.2506,-75.833,46.4,66,1,5.75,[{'description': 'clear sky'}]
522,Okhotsk,RU,2021-04-20 04:28:19,59.3833,143.3,34.32,98,100,20.92,[{'description': 'light snow'}]
523,Kedrovyy,RU,2021-04-20 04:23:26,56.1667,91.8167,21.2,53,75,17.9,[{'description': 'broken clouds'}]
524,Jose De Freitas,BR,2021-04-20 04:28:20,-4.7564,-42.5756,75.2,94,90,2.3,[{'description': 'light rain'}]
525,Hay River,CA,2021-04-20 04:28:20,60.8156,-115.7999,39.2,56,10,8.05,[{'description': 'clear sky'}]
526,Nanakuli,US,2021-04-20 04:28:20,21.3906,-158.1547,78.8,65,1,6.91,[{'description': 'clear sky'}]
527,Beaufort,MY,2021-04-20 04:28:21,5.3473,115.7455,87.8,70,20,4.61,[{'description': 'few clouds'}]
528,Ostersund,SE,2021-04-20 04:28:21,63.1792,14.6357,41.0,52,99,6.91,[{'description': 'overcast clouds'}]
529,San Juan,AR,2021-04-20 04:28:21,-31.5375,-68.5364,75.09,55,0,15.75,[{'description': 'clear sky'}]
530,Wilmington,US,2021-04-20 04:25:57,34.2257,-77.9447,57.99,82,1,4.07,[{'description': 'clear sky'}]
531,Kesan,TR,2021-04-20 04:28:22,40.8558,26.6303,43.14,91,39,6.08,[{'description': 'scattered clouds'}]
532,Touros,BR,2021-04-20 04:28:22,-5.1989,-35.4608,75.2,94,40,3.44,[{'description': 'scattered clouds'}]
533,Havoysund,NO,2021-04-20 04:22:54,70.9963,24.6622,41.0,70,0,21.85,[{'description': 'clear sky'}]
534,Bahia Honda,CU,2021-04-20 04:24:20,22.9036,-83.1592,76.6,85,6,7.38,[{'description': 'light rain'}]
535,Pechenga,RU,2021-04-20 04:28:23,69.5259,31.1703,35.6,69,0,8.05,[{'description': 'clear sky'}]
536,Merauke,ID,2021-04-20 04:22:42,-8.4667,140.3333,84.18,73,99,7.99,[{'description': 'overcast clouds'}]
537,Udachnyy,RU,2021-04-20 04:22:30,66.4167,112.4,16.36,77,98,5.64,[{'description': 'overcast clouds'}]
538,Opuwo,NA,2021-04-20 04:25:07,-18.0607,13.84,63.72,38,1,9.64,[{'description': 'clear sky'}]
539,Turukhansk,RU,2021-04-20 04:21:14,65.8167,87.9833,13.28,85,23,7.87,[{'description': 'few clouds'}]
540,Lafia,NG,2021-04-20 04:24:13,8.4833,8.5167,81.19,67,89,2.84,[{'description': 'overcast clouds'}]
541,Ati,TD,2021-04-20 04:28:23,13.2154,18.3353,81.46,9,10,9.55,[{'description': 'clear sky'}]
542,Malacacheta,BR,2021-04-20 04:28:24,-17.8422,-42.0767,63.32,95,34,3.15,[{'description': 'scattered clouds'}]
543,Gnjilane,XK,2021-04-20 04:28:24,42.4604,21.4699,41.0,81,75,3.44,[{'description': 'light intensity drizzle'}]
544,Kargasok,RU,2021-04-20 04:28:24,59.0556,80.8572,16.75,71,50,10.98,[{'description': 'scattered clouds'}]
545,Mayo,US,2021-04-20 04:28:25,38.8876,-76.5119,50.0,99,7,6.73,[{'description': 'clear sky'}]
546,Kingswood,GB,2021-04-20 04:28:25,51.4528,-2.5083,41.0,70,100,3.44,[{'description': 'overcast clouds'}]
547,Bilma,NE,2021-04-20 04:28:25,18.6853,12.9164,82.56,9,37,10.71,[{'description': 'scattered clouds'}]
548,Staryy Nadym,RU,2021-04-20 04:28:25,65.6118,72.6842,30.87,87,86,23.44,[{'description': 'overcast clouds'}]
549,Junnar,IN,2021-04-20 04:28:26,19.2,73.8833,84.81,30,81,8.37,[{'description': 'broken clouds'}]
550,Keti Bandar,PK,2021-04-20 04:28:26,24.1447,67.4497,85.71,54,67,15.64,[{'description': 'broken clouds'}]
551,Yeppoon,AU,2021-04-20 04:28:26,-23.1333,150.7333,84.2,37,40,6.91,[{'description': 'scattered clouds'}]
552,Samana,DO,2021-04-20 04:28:27,19.2056,-69.3369,74.1,84,5,5.48,[{'description': 'clear sky'}]
553,Lohja,FI,2021-04-20 04:28:27,60.2486,24.0653,37.99,46,30,5.99,[{'description': 'scattered clouds'}]
554,Punata,BO,2021-04-20 04:28:27,-17.55,-65.8333,62.6,59,40,4.61,[{'description': 'scattered clouds'}]
555,Omboue,GA,2021-04-20 04:22:26,-1.5746,9.2618,75.67,88,100,4.34,[{'description': 'overcast clouds'}]
556,Homer,US,2021-04-20 04:27:01,59.6425,-151.5483,50.0,62,75,9.22,[{'description': 'broken clouds'}]
557,Bubaque,GW,2021-04-20 04:24:33,11.2833,-15.8333,78.04,67,71,11.59,[{'description': 'broken clouds'}]
558,Jijiga,ET,2021-04-20 04:28:28,9.35,42.8,65.16,57,81,1.16,[{'description': 'broken clouds'}]
559,Regeneracao,BR,2021-04-20 04:28:28,-6.2378,-42.6883,70.0,97,100,1.66,[{'description': 'overcast clouds'}]
560,Sibolga,ID,2021-04-20 04:28:28,1.7427,98.7792,86.49,60,81,4.36,[{'description': 'broken clouds'}]
561,Bodaybo,RU,2021-04-20 04:28:29,57.8506,114.1933,33.03,84,100,4.21,[{'description': 'light snow'}]
562,Berlevag,NO,2021-04-20 04:23:03,70.8578,29.0864,39.2,70,0,12.66,[{'description': 'clear sky'}]
563,Oktyabrskoye,RU,2021-04-20 04:28:29,43.0645,44.7417,53.6,87,90,6.71,[{'description': 'overcast clouds'}]
564,Chapais,CA,2021-04-20 04:28:29,49.7834,-74.8492,46.4,57,90,6.91,[{'description': 'overcast clouds'}]
565,Nanzhang,CN,2021-04-20 04:28:30,31.7765,111.8386,58.84,94,100,2.98,[{'description': 'light rain'}]
566,Namibe,AO,2021-04-20 04:20:30,-15.1961,12.1522,80.71,75,66,0.36,[{'description': 'broken clouds'}]
567,Itaituba,BR,2021-04-20 04:23:49,-4.2761,-55.9836,73.4,95,100,0.36,[{'description': 'overcast clouds'}]
568,Troitskoye,RU,2021-04-20 04:28:30,52.9821,84.6757,23.52,57,99,8.59,[{'description': 'overcast clouds'}]
569,Mount Gambier,AU,2021-04-20 04:19:41,-37.8333,140.7667,57.2,47,75,20.71,[{'description': 'broken clouds'}]
570,Colombia,CU,2021-04-20 04:28:31,20.9881,-77.4297,78.8,78,22,5.75,[{'description': 'few clouds'}]
571,Mercedes,AR,2021-04-20 04:24:01,-34.6515,-59.4307,64.99,89,0,4.0,[{'description': 'clear sky'}]
572,Camacha,PT,2021-04-20 04:23:35,33.0833,-16.3333,62.6,82,40,9.22,[{'description': 'scattered clouds'}]
573,Bonavista,CA,2021-04-20 04:22:53,48.6499,-53.1147,36.0,100,100,5.75,[{'description': 'snow'}]
574,Yangcun,CN,2021-04-20 04:28:33,39.3639,117.0603,82.99,41,0,11.18,[{'description': 'clear sky'}]
575,Bud,US,2021-04-20 04:23:39,39.447,-86.1758,44.01,79,87,9.08,[{'description': 'overcast clouds'}]
576,Kropotkin,RU,2021-04-20 04:28:33,45.4375,40.5756,55.0,95,100,13.06,[{'description': 'overcast clouds'}]
577,Raymondville,US,2021-04-20 04:28:34,26.4815,-97.7831,63.0,88,1,6.82,[{'description': 'clear sky'}]
578,Sakakah,SA,2021-04-20 04:23:20,29.9697,40.2064,69.8,19,0,5.75,[{'description': 'clear sky'}]
579,Manaus,BR,2021-04-20 04:25:08,-3.1019,-60.025,77.0,94,20,3.33,[{'description': 'few clouds'}]
580,Belyy Yar,RU,2021-04-20 04:22:39,53.6039,91.3903,26.6,46,20,4.47,[{'description': 'few clouds'}]
581,Dolores,AR,2021-04-20 04:28:34,-36.3132,-57.6792,63.14,87,1,10.89,[{'description': 'clear sky'}]
582,Pochutla,MX,2021-04-20 04:22:48,15.7432,-96.4661,79.0,62,0,3.29,[{'description': 'clear sky'}]
583,Liberal,US,2021-04-20 04:20:18,37.0431,-100.921,35.6,64,90,28.77,[{'description': 'overcast clouds'}]
584,Mayumba,GA,2021-04-20 04:28:35,-3.432,10.6554,75.63,88,100,8.61,[{'description': 'overcast clouds'}]
585,Kuhdasht,IR,2021-04-20 04:28:35,33.535,47.6061,60.8,55,0,6.91,[{'description': 'clear sky'}]
586,Moulins,FR,2021-04-20 04:28:35,46.5,3.3333,35.01,94,9,2.75,[{'description': 'clear sky'}]
587,Changping,CN,2021-04-20 04:28:35,40.2186,116.2197,78.8,34,0,8.95,[{'description': 'clear sky'}]
588,Hervey Bay,AU,2021-04-20 04:28:36,-25.2986,152.8535,78.8,44,75,11.5,[{'description': 'broken clouds'}]
589,Mao,ES,2021-04-20 04:28:36,39.8885,4.2658,48.2,93,0,4.61,[{'description': 'clear sky'}]
590,Sao Felix Do Xingu,BR,2021-04-20 04:28:08,-6.6447,-51.995,71.56,99,100,0.51,[{'description': 'overcast clouds'}]
591,Aasiaat,GL,2021-04-20 04:28:37,68.7098,-52.8699,3.87,91,65,4.25,[{'description': 'broken clouds'}]
592,Avera,US,2021-04-20 04:22:28,33.194,-82.5271,54.0,76,1,5.21,[{'description': 'clear sky'}]
593,Samrala,IN,2021-04-20 04:28:37,30.8367,76.1897,90.0,25,100,2.06,[{'description': 'overcast clouds'}]
594,Piskivka,UA,2021-04-20 04:28:38,50.6938,29.6193,42.8,100,25,4.47,[{'description': 'scattered clouds'}]
595,Payo,ID,2021-04-20 04:28:38,-3.7508,103.6372,85.41,70,18,1.14,[{'description': 'few clouds'}]
596,Enshi,CN,2021-04-20 04:28:39,30.3,109.4833,60.44,96,99,0.13,[{'description': 'overcast clouds'}]
597,Kez,RU,2021-04-20 04:28:39,57.8979,53.7152,36.52,42,1,2.24,[{'description': 'clear sky'}]
598,Beloha,MG,2021-04-20 04:24:02,-25.1667,45.05,67.19,78,0,11.34,[{'description': 'clear sky'}]
599,Pacific Grove,US,2021-04-20 04:22:51,36.6177,-121.9166,52.0,89,41,10.42,[{'description': 'scattered clouds'}]
600,Monticello,US,2021-04-20 04:28:39,45.3055,-93.7941,35.6,47,40,8.03,[{'description': 'scattered clouds'}]
601,Great Bend,US,2021-04-20 04:28:40,38.3645,-98.7648,32.0,74,75,23.02,[{'description': 'broken clouds'}]
602,Ewa Beach,US,2021-04-20 04:28:40,21.3156,-158.0072,80.01,65,1,6.91,[{'description': 'clear sky'}]
603,Ngunguru,NZ,2021-04-20 04:24:40,-35.6167,174.5,64.99,96,100,3.0,[{'description': 'light rain'}]
604,Huaihua,CN,2021-04-20 04:28:41,27.5494,109.9592,67.08,85,100,1.95,[{'description': 'overcast clouds'}]
605,Nabire,ID,2021-04-20 04:28:41,-3.3667,135.4833,78.82,87,99,1.88,[{'description': 'heavy intensity rain'}]
606,Coihaique,CL,2021-04-20 04:22:08,-45.5752,-72.0662,41.49,95,100,3.51,[{'description': 'overcast clouds'}]
607,Daru,PG,2021-04-20 04:22:25,-9.0763,143.2092,85.42,66,80,3.33,[{'description': 'broken clouds'}]
608,Ampanihy,MG,2021-04-20 04:28:41,-24.7,44.75,62.06,85,0,6.42,[{'description': 'clear sky'}]
609,Lincoln,US,2021-04-20 04:25:01,40.8,-96.667,37.0,69,90,3.44,[{'description': 'light rain'}]
610,Great Yarmouth,GB,2021-04-20 04:28:42,52.6083,1.7305,43.0,93,75,4.79,[{'description': 'mist'}]
611,Chardara,KZ,2021-04-20 04:28:42,41.2547,67.9692,68.63,42,100,12.17,[{'description': 'overcast clouds'}]
612,Tabas,IR,2021-04-20 04:28:43,33.5959,56.9244,76.87,19,3,1.74,[{'description': 'clear sky'}]
613,Denizli,TR,2021-04-20 04:28:43,37.8402,29.0698,37.4,93,0,6.91,[{'description': 'clear sky'}]
614,Scarborough,GB,2021-04-20 04:28:43,54.2797,-0.4044,39.0,84,61,4.14,[{'description': 'broken clouds'}]
615,Sirjan,IR,2021-04-20 04:28:43,29.452,55.6814,67.32,19,2,4.56,[{'description': 'clear sky'}]
616,Chicama,PE,2021-04-20 04:28:44,-7.8447,-79.1469,70.25,77,95,4.97,[{'description': 'overcast clouds'}]
617,Sao Geraldo Do Araguaia,BR,2021-04-20 04:28:44,-6.4006,-48.555,69.12,97,85,2.26,[{'description': 'overcast clouds'}]
618,Alta Floresta,BR,2021-04-20 04:22:31,-9.8756,-56.0861,69.06,98,37,1.79,[{'description': 'scattered clouds'}]
619,Eregli,TR,2021-04-20 04:28:44,37.5133,34.0467,72.93,19,100,32.91,[{'description': 'overcast clouds'}]
620,Klasterec Nad Ohri,CZ,2021-04-20 04:28:45,50.3844,13.1713,39.99,93,20,1.14,[{'description': 'mist'}]
621,Shache,CN,2021-04-20 04:26:40,38.4167,77.2406,68.23,15,23,5.86,[{'description': 'few clouds'}]
622,Kargil,IN,2021-04-20 04:28:45,34.5667,76.1,33.03,38,93,0.11,[{'description': 'overcast clouds'}]
623,Chingirlau,KZ,2021-04-20 04:28:45,51.095,54.0814,35.94,45,66,22.28,[{'description': 'broken clouds'}]
624,Necochea,AR,2021-04-20 04:24:44,-38.5473,-58.7368,61.0,92,7,13.0,[{'description': 'clear sky'}]
625,Sabha,LY,2021-04-20 04:28:46,27.0377,14.4283,61.14,50,1,17.54,[{'description': 'clear sky'}]
626,Solnechnyy,RU,2021-04-20 04:28:46,50.7214,136.6319,36.23,59,100,12.5,[{'description': 'overcast clouds'}]
627,Severodvinsk,RU,2021-04-20 04:28:47,64.5635,39.8302,37.4,44,0,4.47,[{'description': 'clear sky'}]
628,Constitucion,CL,2021-04-20 04:20:25,-35.3333,-72.4167,57.47,87,88,12.73,[{'description': 'overcast clouds'}]
629,Tadine,NC,2021-04-20 04:28:47,-21.55,167.8833,78.37,80,54,14.79,[{'description': 'broken clouds'}]
630,Uusikaupunki,FI,2021-04-20 04:28:47,60.8004,21.4084,32.0,86,0,1.14,[{'description': 'clear sky'}]
631,Dauphin,CA,2021-04-20 04:28:48,51.1494,-100.0502,28.4,64,90,4.61,[{'description': 'overcast clouds'}]
632,Nichinan,JP,2021-04-20 04:28:48,31.6,131.3667,68.0,60,20,9.22,[{'description': 'few clouds'}]
633,Orange,US,2021-04-20 04:28:48,33.7,-117.7675,63.0,82,1,8.05,[{'description': 'clear sky'}]
634,Novyy Urengoy,RU,2021-04-20 04:28:48,66.0833,76.6333,19.9,93,100,13.18,[{'description': 'light snow'}]
635,Santa Cruz Cabralia,BR,2021-04-20 04:28:49,-16.2781,-39.0247,75.2,83,95,5.75,[{'description': 'overcast clouds'}]
636,Taoudenni,ML,2021-04-20 04:23:41,22.6783,-3.9836,76.77,14,0,10.04,[{'description': 'clear sky'}]
637,Labrea,BR,2021-04-20 04:28:49,-7.2586,-64.7981,71.8,99,99,2.33,[{'description': 'overcast clouds'}]
638,Portoferraio,IT,2021-04-20 04:28:50,42.8115,10.3146,48.99,85,9,1.01,[{'description': 'clear sky'}]
639,Henties Bay,NA,2021-04-20 04:28:50,-22.116,14.2845,81.0,44,5,8.28,[{'description': 'clear sky'}]
640,Birobidzhan,RU,2021-04-20 04:28:50,48.8,132.95,42.17,27,92,20.42,[{'description': 'overcast clouds'}]
641,Kologriv,RU,2021-04-20 04:28:51,58.8275,44.3178,35.02,59,4,7.72,[{'description': 'clear sky'}]
642,Lorengau,PG,2021-04-20 04:22:14,-2.0226,147.2712,83.12,79,96,8.32,[{'description': 'overcast clouds'}]
643,Mubende,UG,2021-04-20 04:28:51,0.5606,31.39,61.48,99,100,2.21,[{'description': 'light rain'}]
644,Moindou,NC,2021-04-20 04:28:51,-21.6924,165.677,78.8,73,90,9.22,[{'description': 'overcast clouds'}]
645,Voh,NC,2021-04-20 04:28:52,-20.9667,164.7,79.34,78,78,10.07,[{'description': 'broken clouds'}]
646,Barabai,ID,2021-04-20 04:28:52,-2.5833,115.3833,92.86,44,19,3.51,[{'description': 'few clouds'}]
647,Qiryat Shemona,IL,2021-04-20 04:28:52,33.2073,35.5721,69.8,52,0,3.44,[{'description': 'clear sky'}]
648,Shima,CN,2021-04-20 04:28:52,24.4478,117.8111,80.6,47,20,15.66,[{'description': 'few clouds'}]
649,Nebbi,UG,2021-04-20 04:28:53,2.4783,31.0889,68.41,86,96,4.38,[{'description': 'overcast clouds'}]
650,Sovetskiy,RU,2021-04-20 04:26:45,61.3614,63.5842,37.36,58,88,12.77,[{'description': 'overcast clouds'}]
651,Baghdad,IQ,2021-04-20 04:24:13,33.3406,44.4009,77.0,36,0,3.44,[{'description': 'clear sky'}]
652,Mehamn,NO,2021-04-20 04:21:42,71.0357,27.8492,39.2,70,0,12.66,[{'description': 'clear sky'}]
653,Paita,PE,2021-04-20 04:28:53,-5.0892,-81.1144,70.68,78,37,8.63,[{'description': 'scattered clouds'}]
654,Ha Tinh,VN,2021-04-20 04:28:54,18.3333,105.9,89.51,56,1,3.53,[{'description': 'clear sky'}]
655,Byron Bay,AU,2021-04-20 04:28:54,-28.65,153.6167,78.8,38,0,9.22,[{'description': 'clear sky'}]
656,La Asuncion,VE,2021-04-20 04:25:09,11.0333,-63.8628,76.8,81,41,16.67,[{'description': 'scattered clouds'}]
657,Maragogi,BR,2021-04-20 04:28:54,-9.0122,-35.2225,76.39,85,42,3.67,[{'description': 'scattered clouds'}]
658,Kailua,US,2021-04-20 04:24:41,21.4022,-157.7394,78.8,83,20,6.96,[{'description': 'few clouds'}]
659,Riverton,US,2021-04-20 04:26:27,40.5219,-111.9391,46.0,61,1,13.8,[{'description': 'clear sky'}]
660,Adrar,MR,2021-04-20 04:22:08,20.5022,-10.0711,76.59,9,63,9.04,[{'description': 'broken clouds'}]
661,Shelomi,IL,2021-04-20 04:28:55,33.0747,35.1461,80.6,36,0,3.44,[{'description': 'clear sky'}]
662,Jiangyou,CN,2021-04-20 04:25:05,31.7667,104.7167,59.18,88,100,1.68,[{'description': 'overcast clouds'}]
663,Abasolo,MX,2021-04-20 04:28:56,20.45,-101.5167,69.8,13,40,9.22,[{'description': 'scattered clouds'}]
